Lyrics,Regueton
"Pass the tequila, Manuel,Listen, gringo, Laugh at my lisp and I kill you, I think!, Ah, this Spanish music, It sets my soul on fire, Lovely senorita, Your eyes are like stars, Your teeth are like pearls, Your ruby lips ",False
"I have always been here, I have always looked out from behind these eyes, it feels like more than a lifetime, feels like more than a lifetime,Sometimes I get tired of the waiting, sometimes I get tired of being in here, is this the way it has always been?, could it ever have been different?,Do you ever get tired of the waiting?, do you ever get tired of being in there?, don't worry, nobody lives forever,, nobody lives forever ",False
"A restless eye across a weary room, A glazed look and I was on the road to ruin, The music played and played as we whirled without end, No hint, no word her honour to defend,I will, I will she sighed to my request, And then she tossed her mane while my resolve was put to the test, Then drowned in desire, our soul was on fire, I led the way to the funeral pyre, And without a thought of the consequence, I gave in to my decadence,One slip and down the hole we fall, It seems to take no time at all, A momentary lapse of reason, That binds a life for a life, A small regret, you won't forget, There'll be no sleep in here tonight,Was it love or was it the idea of being in love, Or was it the hand of fate that seemed to fit just like a glove, The moment slipped by and soon the seeds were sown, The year grew late and neither one wanted to remain alone,One slip and down the hole we fall, It seems to take no time at all, A momentary lapse of reason, That binds a life to a life, The one regret you will never forget, There'll be no sleep in here tonight, One slip... one slip... ",False
"Oh my girl sitting in the sun, Go buy candy and a currant bun, I like to see you run, Lay back...,Oooh, don't talk to me, Please, just walk with me, Please, you know I'm feeling frail,It's true, sun shining very bright, It's you who I'm gonna love tonight, Ice cream tastes good in the afternoon, Ice cream tastes good if you eat it soon,Ooh, don't touch me child, Please, you know you drive me wild (Drive me wild), Please, you know I'm feeling frail,Don't try another cat, Don't go where other you must know, I'm very very very frail,Oh my girl sitting in the sun, Go buy candy and a currant bun, I like to see you run, And fly... ",False
"Arnold Layne had a strange hobby, Collecting clothes, Moonshine, washing line, They suit him fine,On the wall hung a tall mirror, Distorted view, See-through baby blue, He dug it,Oh Arnold Layne, it's not the same, Takes two to know, Two to know, Two to know, Two to know, Why can't you see,Arnold Layne, Arnold Layne, Arnold Layne, Now he's caught, a nasty sort of person,They gave him time, Doors bang, chain gang, He hates it, Oh Arnold Layne, it's not the same, Takes two to know, Two to know,Two to know, Two to know, Why can't you see, Arnold Layne, Arnold Layne, Arnold Layne, Arnold Layne don't do it again ",False
"Last night I had too much to drink, Sitting in a club with so many fools, Playing to rules, Trying to impress but feeling rather empty,I had another drink, Drink - a - drink - a - drink - a - drink,What a way to spend that evening, They all turn up with their friends, Playing the game, But in the scene I should have been, Far away, Away - away - away - away - away,Getting up, I feel as if I'm remembering this scene before, I open the door to an empty room, Then I forget,The telephone rings and someone speaks, She would very much like to go out to a show, So what can I do - I can't think what to say, She sees through anyway, Away - away - away - away - away,Out of the front door I go, Traffic's moving rather slow, Arriving late, there she waits, Looking very angry, as cross as she can be, Be - a - be - a - be - a - be - a - be,Getting up, I feel as if I'm remembering this scene before, I open the door to an empty room, Then I forget ",False
"It was just before dawn, One miserable morning in black forty-four, When the Forward Commander was told to sit tight, When he asked that his men be withdrawn, And the Generals gave thanks, As the other ranks, Held back the enemy tanks for a while, And the Anzio Bridgehead was held for the price, Of a few hundred ordinary lives,And kind old King George, Sent Mother a note, When he heard that Father was gone, It was, I recall, in the form of a scroll, With gold leaf and all, And I found it one day, In a drawer of old photographs, Hidden away, And my eyes still grow damp, To remember His Majesty,Signed with his own rubber stamp,It was dark all around, There was frost in the ground, When the tigers broke free, And no one survived, From the Royal Fusiliers Company C, They were all left behind, Most of them dead, The rest of them dying, And that's how the High Command took my Daddy from me ",False
"Linton Samuel Dawson, Lives in inner space, He hangs around with a circus troupe, Outside the human race,Linton Samuel Dawson, Has just reached 25, Artists travel from outside time, Just to see his rainbow jive,He's bored, He's bored.,Linton Samuel Dawson, Yields his knowledge in a phial, A vivid play on an emerald day, Is experienced in his smile,Linton Samuel Dawson, Visits many open minds, He aids escape to tranquility, From the boredom of mankind,Boredom. From the boredom., From the boredom of mankind. ",False
"I see a man in a white car, Move like a ghost on the skyline, Take all your dreams, And you throw them away, Man in a white car. ",False
"Memories, how they fade so fast, Look back, that is no escape, Tied down, now you see too late., Lovers, they will never wait.,I am a camera,I am a camera, Take hearts, I could never let you go, And you, always let the feeling show, Love us all, how you never broke your hearts, How you lose them,If you feel the feeling start.,I am a camera, camera, camera, I am a camera, camera, camera, I am a camera, camera, camera,And you, may find time will blind you, This to just remind you, All is meant to be., There, by the waterside, Here, where the lens is wide,You and me, By the sea, Taken in tranquility.,Taken, taken so easily, To pass into glass reality, Transform, to transfer, to energy., Take hearts, I could never let you go, And you, always let the feeling show, Love us all, how you never broke your hearts, How you lose them, If you feel the feeling start., I am a camera, camera, camera, I am a camera, camera, camera, Taken, taken, so easily, To pass into glass reality, Transform, transferring energy., And you, may find time will blind you, This to just remind you, All is meant to be., I am a camera, I am a camera, I am, I am a camera, I am, I am a camera, I am a camera, I am, I am a camera, I am a camera, I am a camera, I am a camera, I am, I am a camera, I am, I am, Here, by the waterside, There, where the lens is wide, You and me, By the sea, Taken in tranquility., I am, I am a camera, I am, I am a camera, I am, I am a camera ",False
"I asked my love to give me shelter, And all she offered me were dreams, Of all the moments spent together, That move like never ending streams,Run through the light, Now everything is alright, Run through the light of day, Run to the light of nights,And every movement made together, Till every thought was just the same, And all the pieces fit forever, In the game,The light run through the light, Now everything is alright, Run through the light of day, You run to the light of night,Run to the light, Run to the light, Run through the light, to the light,I asked my love to give me shelter, And all she offered me were dreams, (Run through the light), Of all the moments spent together, (Run to the light), That move like never ending streams, (Run through the light), (Run to the light),Welcome to the light, Now everything is okay, You run through the light of night, You come to the light of day ",False
"You can fool yourself, You can cheat until you're blind, You can cut your heart, It can happen, You can mend the wires, You can feed the soul apart,You reach, It can happen to you, It can happen to me, It can happen to everyone eventually,(It's a constant fight), A constant fight, You're pushing the needle to the red,(Black and white), Who knows who's right, No substitute you're born you're dead, (Fly by night), Created out of fantasy, Our destination calls,Look up - Look down, Look out - Look around, Look up - Look down, There's a crazy world outside, We're not about to lose our pride,It can happen to you, It can happen to me, It can happen to everyone eventually, As you happen to say, It can happen today, As it happens It happens in every way,This world I like, We architects of life, A song a sigh, Developing words that linger, Through fields of green through open eyes, This for us to see,Look up - Look down, Look out - Look around, So look up - Look down, There's a crazy world outside, We're not about to lose our pride,It can happen to you, It can happen to me, It can happen to everyone eventually, As you happen to say, It can happen today, As it happens It happens in every way, As you happen to see, It will happen to be, Nothing happens to nowhere and nowhere,(Solo),Look up - Look down, There's a crazy world outside, We're not about to lose our pride,It can happen to you, It can happen to me, It can happen to everyone eventually, As you happen to see, It will happen to be, Nothing happens to nowhere and nowhere,You can fool yourself, You can cheat until you're blind, It can happen to me, You can cut your heart, It can happen to eveyone eventually, As you happen to say, It can happen today, As it happens It happens in every way, You can mend the wires, You can feed the soul apart, You can touch your life, You can bring your soul alive,It can happen to you, It can happen to me, It can happen to everyone eventually, As you happen to say, It can happen today, As it happens It happens in every way ",False
"I can feel no sense of measure, No illusions as we take, Refuge in young man's pleasure, Breaking down the dreams we make, Real,One down one to go, Another town and one more show, Downtown they're giving away, But she never came back,No phone can take your place, You know what I mean, We have the same intrigue, As a court of kings,Ah... leave it, Ah... leave it,Two down there you go, MacArthur Park in the driving snow, Uptown they're digging it out, Better lay your claim,Get home you're not alone, You just broke out of the danger zone, Be there to show your face, On another dreamy day,Ah... leave it, Ah... leave it,(Do do do...),(Ah...) Goodbye goodbye goodbye bad, (...leave it) Hello hello heaven, (Ah...) Goodbye goodbye goodbye bad, (...leave it) Hello hello heaven,I can feel no sense of measure, No illusions as we take, Refuge in young man's pleasure, Breaking down the dreams we make, Real,Ah leave it, Ah leave it,(Ah...) Goodbye goodbye goodbye bad, (...leave it) Hello hello heaven, (Ah...) Goodbye goodbye goodbye bad, (...leave it) Hello hello heaven,(Ah...), One down one to go, Another town and one more show, (...leave it), (Ah...), One down one to go, Another town and one more show, Leave it! ",False
"(...City of love, City of love, City of love...),Once bitten twice shy, No - No regrets at all, Justice - Body smooth take over, Good girls they work the city, Good guys they spike you hard, How they jive and jingle, When you're in their backyard,Street corner wonder lust, Beckoning the good guy, Take this, get that, Have a good time,He young and tactile, He ready for anything that is, How they jive and jingle, They've read the book that gives,We'll be waiting for the night, We'll be waiting for the night to come,We'll be waiting for the night, We'll be waiting for the night to come, Supervise this good treatment, Alternative line by line, So the street guys so observant, Take him for a ride, Have a good time, Like a legend the man he sharp, His woman gladly watching, As he strides out of the dark, Better be quick get away,We'll be waiting for the night, We'll be waiting for the night to come,We'll be waiting for the night, We'll be waiting for the night to come,(Solo),Good timing has its good price, One trick and you're stuck with the dice, How they jive and jingle, When you're their sacrifice,Fast as lightning, Go - Go get high - He's looking good, Once bitten twice shy, No woman no cry, No woman don't cry,We'll be waiting for the night, We'll be waiting for the night to come,We'll be waiting for the night, We'll be waiting for the night to come,We'll be waiting for the night, We'll be waiting for the night to come ",False
"Take all your overgrown infants away somewhere, And build them a home, a little place of their own, The Fletcher Memorial Home for Incurable Tyrants and Kings,And they can appear to themselves every day, On closed circuit T.V., To make sure they're still real, It's the only connection they feel,""Ladies and gentlemen, please welcome Reagan and Haig, Mr. Begin and friend, Mrs. Thatcher, and Paisly, 'Hello Maggie!', Mr. Brezhnev and party,, 'Scusi dov'è il bar?', The ghost of McCarthy and the memories of Nixon, 'Who's the bald chap?', 'Good-bye!', And now, adding colour, a group of anonymous Latin-American meat packing glitterati"",Did they expect us to treat them with any respect?, They can polish their medals and sharpen their smiles, And abuse themselves playing games for a while, Boom boom, bang bang, lie down you're dead,Safe in the permanent gaze of a cold glass eye, Their favorite toy, They'll be good girls and boys, In the Fletcher Memorial Home for Colonial Wasters of Life and Limb,Is everyone in?, Are you having a nice time?, ""Good night!"", Now the final solution can be applied ",False
"The path you tread is narrow, And the drop is shear and very high, The ravens all are watching, From a vantage point nearby, Apprehension creeping, Like a tube-train up your spine, Selling coloured photographs, To magazines back home, and It's high time, cymbaline high time, Cymbaline Please wake me,The butterfly with broken wings, Is falling by your side, The ravens all are watching, And there's nowhere you can hide, Your manager and agent, Are both busy on the phone, Selling coloured photographs, To magazines back home, And it's high time, Cymbaline It's high time, Cymbaline Please wake me,Dale puntia dada dada da ...,And it's high time, cymbaline It's high time, Cymbaline Please wake me,The path you tread is narrow, And the drop is shear and very high, The ravens all are watching, From a vantage point nearby, Your manager and agent, Are both busy on the phone, Selling coloured photographs, To magazines back home, And it's high time, Cymbaline high time, Cymbaline Please wake me,The butterfly with broken wind is falling by your side The ravens all are watching, From a vantage point nearby, Your manager and agent, Are both busy on the phone, Selling coloured photographs, To magazines back home,And it's high time, Cymbaline high time, Cymbaline Please wake me End ",False
"Speech has allowed the communication of ideas, enabling human beings to work together to build the impossible, Mankind's greatest achievements have come about by talking, Our greatest hopes could become reality in the future, with the technology at our disposal, the possibilities are unbounded, All we need to do is make sure we keep talking ",False
"Such a strange pre-occupation, Such a strange, peculiar breed, How it's shining in its armour, Made of gold and made of steel, It can strike a chord inside you, Like a generation's need, Speaking happy words of promise,Big generator, Lives out of sight, Big generator, Hands upon the wheel, Moving to the left (movin'), Moving to the right, Big generator, Moving through the night,Second nature sacrifice, Even if you close your eyes, We exist through this strange disguise,I have heard it said to someone, Or maybe it was me, There is a reason to experience, Psychedelic so we could see, To be growing up before us, Like the black and white of love, Be the focus, be the chorus,Big generator, Hands upon the wheel, Big generator, In for the kill,Second nature comes alive, Even if you close your eyes, We exist through this strange device,Moving to the left, Moving to the right, Big generator, Moving through the night, We are the voices of the big generator, Moving through the night, Movin',Flying out the soft machine, we offer, All surprise to you, Praise, oh, praise this anthem generator,Moving through the night, Movin',We are the voice of every ",False
"We hit the blue fields, In the blue sedan we didn't get much further, Just as the sun was rising in the mist, We were all alone, we didn't need much more,So fast this expedition, so vast this heavy load, With a touch of luck and a sense of need,Seeing the guns and their faces, We looked around the open shore, Waiting for something,Shoot high, break low, Aim high, shoot low, Break high, let go, Shoot high, aim low,This was to be our last ride, With the steel guitar and the love you give me, Underneath the skin, a feeling, a breakdown, Well, we sat for hours on the crimson sand,Exchanges in the currency, of humans bought and sold, And the leaders seem to lose control,Shall we lose ourselves for a reason?, Shall we burn ourselves for the answer?, Have we found the place that we're looking for?, Someone shouted, ""Open the door"", Look out!,Shoot high, break low, Aim high, shoot low, Feeling of imagination, Break high, let go, Shoot high, aim low,(Shoot high, aim low), Nothing you can say, (Shoot high, let go), Takes me by surprise, (Shoot high, aim low),Who says's there's got to be a reason, (Shoot high, let go), Who says there's got to be an answer?, (We were all alone, we didn't need much more),Shoot high, aim low, (The sun's so hard on this endless highway), Shoot high, let go, Shoot high, aim low,Shoot high, let go, Shoot high, let go, (I've heard the singers who sing of love), Shoot high, let go, (In the blue sedan we never got much further), Shoot high, aim low ",False
"Who was it organizing the right, To follow my leader?, Seems we look and stand around waiting, For a sign from God, Speaking for myself, the Christian need, The Muslim need, the Buddhist need, To testify the need for brotherly love, I know there's so many hundred things, Things to talk about making us laugh, Just like a Shakespeare revolution, Please, organize our spiritual evolution, So that you feel it, and we'll feel it, Appreciate, it's almost like love, It's almost like love, It's almost like love, It's almost like love,Saint or sinner, Makes no difference in who you believe, In a world of superstition, Caught in a total nuclear greed, Pioneers of the twenty first century, Looking on and looking fast, To try and fix and try and help, This very need, I know there's so many ways, That we can work it out, Making us laugh or cry, Whether we live or die, Please organize the simple evolution, So there's got to be, so we can see to be free, It's almost like love, It's almost like love, It's almost like love,So promised in a hundred letters, Should be getting to you any time now, So promised a surprise for you, For getting so far from now,It's almost like love,The way the first one out discovers, It's almost like, How many times can you recover?, It's almost, it's almost, it's almost, it's almost, It's almost, it's almost, it's almost, it's almost, It's almost, it's almost, it's almost, it's almost, It's almost, it's almost, it's almost, it's almost, It's almost, it's almost like love ",False
"Person to person woman to man, Sing me a story to reach me, Teach me to teach me to understand, All these emotions I miss you,So you leave her, can't believe her, Can't escapse, Final eyes, Final eyes,Person to person, woman to man, Send me this song that will teach me, Like a river without a stream, nighttime without dreaming, Send me this song that will reach me,So you leave me, can't deceive me, See through me, Final eyes, Final eyes,And I know you think there's nothing, There's nothing more to say, And I know that I've got something, I've got something to say,If ever I needed someone, You were there when I needed you, If ever I needed someone, You were there when I needed you, Whenever I needed someone, You were there when I needed you,Person to person woman to man, Send me this song that will teach me, Like a river without a stream, nighttime without dreaming, Send me this song that will reach me,So you leave me, can't deceive me, See through me, Final eyes,And I know you think there's nothing, There's nothing more to say, Don't hide behind the headlines oh yea, I've got something to say,If ever I needed someone, You were there when I needed you, If ever I needed someone, You were there when I needed you, Whenever I needed, whenever I needed, Whenever I needed you,Someone,If ever I needed, whenever I needed someone, You were there when I needed you,You saved me from falling, Saved me from falling, I'm so in love with you ",False
"Holy lamb, See the world we started, Is it so low again, Like a light that's lost upon the stage, So the more it shines, it goes away,Surely then, See the curtain rising to show us once again, All the magic of the earth and the skies, See the more we find, The more we realize,That every time, See the laws of nature keep telling us like a friend, It's the spirit of emotion dancing to the wind, High above, High above, So sure inspired again,I can tell a new story now, Can we see through this mask of uncertainty, Surely now, How can it be so hard when all there is to know, Don't be afraid of letting go, It takes a loving heart, To see and show, This love, For our own ecology,Hold the light, Hold the light, Out of love we'll come a long long glorious way, At the start of every day, A child begins to play, And all we need to know, Is that the future is a friend of yours and mine ",False
"Jacaranda, Help me out tomorrow, Jacaranda, Don't want to be alone, Keep falling over, A spell that brings me sorrow, Give and take, I shouldn't be afraid, So you give me this big story, It wakes me every day, The challenge is to chase the sounds, Just to break away,And I'm running, Running, Yes, I'm running,A simple peace, Just can't be found, Waste another day, Blasting all their lives away, I've heard the thunder, Underground, Tunneling away, At the very soul of man,And I'm running, Yes, I'm running, I'm running, Through a new world,There is the heart of millions, Seen as a godsend to us, There stands our future, There can be no denying, Simple as A B C D, There stands our children's lives,All in the sharp step as one together, All in all we race, As one, This time,A simple peace, Just can't be found, Waste another day, Blasting all their lives away, I've heard the thunder, Underground, Tunneling away, At the very soul of man, At the very soul of man,And I'm running, Running, I'm running, See through science, part of a back door, A door made up of doors, To an endless time, To a new world, Run,There in the heart of millions, Seen as a godsend to us, There stands our future, There can be no denying, Simple as A B C D, There stands our children's lives,All in the sharp step as one together, All in all we race, As one, This time,Hear this voice now and forever, This time, brothers in time, Is it hard to take, Take this coice?, Is it hard to find?, Now and forever, This fire brothers of fire, As it gets so, Hard to find,As it kicks so hard, Hard to find, As it kicks on time, As it kicks on time,There in the heart of millions, Seen as a godsend to us, There stands our future, There can be no denying, Simple as A B C D, As it kicks so, As it kick so, As it kick so, There in the heart of millions, Seen as a godsend to us,All in a sharp step as one together, All in all we race, As one, This time ",False
"We certainly are underspoken and understanding, But there's a lot of things unsaid as well, We shout and argue and fight, and work it on out,INSTRUMENTAL ",False
"Heavy hung the canopy of blue, Shade my eyes and I can see you, White is the light that shines, through the dress that you wore, She lay in the shadow of the wave, Hazy were the visions of her playing, Sunlight on her eyes but, moonshine beat her blind everytime, Green is the colour of her kind, Quickness of the eye deceives the mind, Many is the bond between the, hopefull and the damned ",False
"number 5 from, the album 'Yes' by Yes,Harold land,Harold Land with a wave of his hand said goodbye to all that., He paid his bills and stopped the milk, then put on his hat., He tried to say his last farewells as quickly as he could,, Promising that he would return, but doubted that he would,, Doubted that he would, doubted.,Now he's marching soldiers in the rain as on to war they rode., A long thin line of human mind, damnation as their load., In the mud in coldness dark, he'd shiver out his fear,, What disappointing sights he'd seen instead of ones so dear,, Instead of ones so dear, so dear.,Going home, He's going home to the land he loved so well., Going home, He fought for two years, never fell., Going home, He's going home,, Going home. He's going home.,Harold Land with a wave of his hand stood sadly on the stage,, Clutching red ribbons from a badge, but he didn't look his age., Only two years had passed between his leaving home and back;, He had lost his love and youth while, leading the attack, leading the attack.,In conversation it could be said,, Well after war your heart is dead., Well it's not hard to understand,, There is no heart in Harold Land. ",False
"Could be, who knows?, There's something to any day, I will know right away, soon as it shows,It may come cannonballin' down the sky, Gleam in its eye, bright as a rose, Who knows?,It's only just out of reach, Down the block, on a beach, Under a tree,I got a feeling there's a miracle due, Gonna come true, coming to me,Could it be? Yes it could, Something's coming, Something good, if I can wait,Something's coming, I don't know what it is, But it is gonna be great,With a click, with a shock, Phone will jingle, door will knock, Open the latch,Something's coming, I don't know what it is, But it is gonna be great,Around the corner, Or whistling down the river, Come on, deliver to me, to me,Could be, who knows?, There's something to any day, I will know right away, soon as it shows,It may come cannonballin' down the sky, Gleam in its eye, bright as a rose, Who knows?,It's only just out of reach, Down the block, on a beach, Under a tree,I got a feeling there's a miracle due, Gonna come true, coming to me, to me,[Incomprehensible], Could be,Tonight ",False
"Ooooh Babe!, Don't leave me now!, Don't say it's the end of the road, Remember the flowers I sent, I need you, Babe, To put through the shredder, In front of my friends, Ooooh Babe!, Don't leave me now!, How could you go?, When you know how I need you, To beat to a pulp on a saturday night, Ooooh Babe!, Don't leave me now, How can you treat me this way?, Running away, Ooooh Babe!, Why are you running away?,Ooooh Babe! ",False
"I want to tell you a story, About a little man if I can, A gnome named Grimble Grumble, And little gnomes stay in their homes, Eating, sleeping, drinking their wine,He wore a scarlet tunic, A blue-green hood, it looked quite good, He had a big adventure, Amidst the grass, fresh air at last, Wining dining biding his time,And then one day, Hooray, another way for gnomes to say, Hooray,Look at the sky, look at the river, Isn't it good?, Look at the sky, look at the river, Isn't it good?,Winding, finding places to go, And then one day, Hooray, another way for gnomes to say, Hooray ",False
"Cat's foot iron claw, Neuro-surgeons scream for more, At paranoia's poison door., Twenty first century schizoid man.,Blood rack barbed wire, Polititians' funeral pyre, Innocents raped with napalm fire, Twenty first century schizoid man.,Death seed blind man's greed, Poets' starving children bleed, Nothing he's got he really needs, Twenty first century schizoid man. ",False
"(Stephen Stills),Look at the sad goodbyes, Everydays are killing time, Sun coming up outside, No men are born this time, Saturday*s child stays home, Nothing to say So long,Well, well, well,, Another day, Well, well, well,, Another day ...day ...day,Grocery store, Ten bucks, Just making change for plastic cherries, Up in a tree, jaybird, Looking at me, no word, Everyone looks, We can*t see, We can't be ignored easily,Well, well, well,, Another day, Well, well, well,, Another day,Soft within the wayward things, Like ecstacy, The sound of trees, Most anything, What a baby sees,Beautiful face, alright, Many a place, outta sight, Old woman there with red shoes, One million balloons, all used, Drive over hills, forget your fear, Getting it out of second gear,Well, well, well,, Another day, Well, well, well,, Another day ",False
"(Anderson),I once knew a sweet young girl;, Her body was her world of love,, Her laughter was as happiness is., Of all the times I treasure this., And on a day we will remember,, On a clear day we will love forever.,I once knew a sweet young dream,, That if life itself were all we had, And who are we to ask for more;, Let's not decide, let's be sure., And on a day we will remember,, On a clear day we'll all be together,, Together. ",False
"And in the ruins of the balloon, Stood a man with glasses held high, Wondering when to do it again, Have another fly into the sky, Somewhere flying high,Astral traveller, Leaving without her, Wondering where lights go, Leave out the body load,Once in the air, people who dare, Get a great respect in the end (astral traveller), Heavenly flight, wonderous night, And all the sights worth seeing, Just believe in,Astral traveller, Leaving without her, Wondering where lights go, Leave out the body load,Once in the air, people who dare, Get a great respect in the end (astral traveller), Heavenly flight, wonderous night, And all the sights worth seeing, Just believe in,Astral traveller, Leaving without her, Wondering where lights go, Leave out the body load ",False
"(Richie Havens),Step out in the night, When you*re lonely, Listening for the sounds, That your ears don*t hear, I know your cross is heavier, With every step, Every step, But I know a man, And he*d walk miles for you,Stop, you stay where you are, Take a look at yourself, Take a good look at yourself, *Can tell your momma, She*d only tell ya, That she told you so, The life you*re leading, She won*t believe, The riches of life, We all know,Dawn turns to day, And the dawning, Daytime, nighttime, And we still can*t see, Why must we wait until the morning light, To wake up and be, Wake up and be, Wake up and be,Step out in the night, When you*re lonely, Listen for the sounds, That your ears don*t hear, I know your cross is heavier, With every step, Every step, But I know a man, Who*d walk miles for you,Stop, you stay where you are, Take a look at yourself, Take a good look at yourself, *Can tell your momma, She*d only tell ya, That she told you so, The life you*re leading, She won*t believe, The riches of life, We all know,*Can tell your momma, She*d only tell ya, That she told you so, The life you*re leading, She won*t believe, The riches of life, We all know ",False
"(Jim McGuinn & David Crosby),I see you la la la la la la la la la la la la I see you, I see you la la la la la la la la la la la la I see you, I see you la la la la la la la la la la la la I see you, Sun smiling sun through the cave of your hair, wind washing tulips out of space sitting there, I love you, At your door second floor first world war, I love you, Who listens, Tell your friend I*m aware that she care, who listens, Green specks bright spiraling out in the sky, catch my eye turn my head have to look don*t know why, I see you, Everywhere behind your hair over there, I see you, I see you though your eyes can tell lies I sympathize,, I see you, Sun smiling sun through the cave of your hair, wind washing tulips out of space sitting there, I love you, (Guitar solo), I see you, Everywhere behind your hair over there, I see you, I love you at your door second floor first world war, I love you, I love you, I love you, I love you, I love you ",False
"Always in my thoughts you are, Always in my dreams you are, I got your voice on tape, I got your spirit in a photograph, Always out of reach you are,Cold inside my arms you are, Simple like a child you are, I remember when you took my hand, And led me through the rain, Down inside my soul you are,The more I show the way, I feel the less I find you give a damn, The more I get to know, The less you find that I understand,Innocent, the time we spent, Forgot to mention we're good friends, You thought it was the start of something beautiful?, [Incomprehensible],Mother lost her looks for you, Father never wanted you, I trust to love and then, I find you never really felt the same, There's something in your heart so cruel,The more I show the way, I feel the less I find you give a damn, The more I get to know, The less you find that I understand,Innocent, the time we spent, Forgot to mention we're good friends, You thought it was the start of something beautiful?, [Incomprehensible],The more I show the way, I feel the less I find you give a damn, The more I get to know, The less you find that I understand,Innocent, the time we spent, Forgot to mention we're good friends, You thought it was the start of something beautiful?, [Incomprehensible] ",False
"A systematic killer, Returning from Madrid, Murdered Mozart in his garden, Mussolini ran and hid, He was chosen by his elders, Sitting on the shelf, They passed his heart to Satan, Who showered them with wealth,A Purple Haze crawled on the lawn, Where lonely angels played, And Shakespeare wrote of Vietnam, While a president decayed, Hollow laughter from below, Cracked the sky in two, As Manson dance inside the flames, And the yellow changed to blue,Swinging from a length of rope, Ruth Ellis blew a kiss, Merlin spoke to Norma Jean, And granted her a wish, Mark Chapman stared at fantasy, Bare wires burned his brain, As Sergeant Pepper led the band, Playing through the rain,The third eye on the surface, Opens up my mind, Twin visions in production, This long silence you will find ",False
"The letters pile up in the hallway, junk mail and bills from the catalogues, and the neighbours have guessed 'cos i've cancelled the milk, and they don't hear your voice through the walls anymore, How is your life today?, I was kissed on the cheek by a cold mouth, while the taxi was waiting like a getaway car, each second seems like a lifetime, and the cat it's been staring at me all this time, How is your life today? ",False
"Modem load and failsafe, Electric teenage dust, Hit the solvent keypad, Start the neural rust,Power on the highway, Data in my head, Surfing on the network, Part of me is dead,Every Home is Wired,Swimming in the circuit, Somebody has expired, This world will be the future,Every home is wired ",False
"Corporal Clegg had a wooden leg, He won it in the war, In nineteen forty-four,Corporal Clegg had a medal too, In orange, red and blue, He found it in the zoo,Dear oh dear, oh are they really sad for me?, Dear oh dear, oh will they really laugh at me?,Missus Clegg, you must be proud of him, Missus Clegg, another drop of gin?, Corporal Clegg, umbrella in the rain, He's never been the same, No one is to blame,Corporal Clegg received his medal in a dream, From her Majesty The Queen, His boots were very clean, Missus Clegg, you must be proud of him, Missus Clegg, another drop of gin?,Corporal Clegg, Corporal Clegg ",False
"They disembarked in '45, And no one spoke and no one smiled, There were too many spaces in the line,Gathered at the cenotaph, All agreed with hand on heart, To sheath the sacrificial knives,(Thats right), But now, She stands upon Southampton dock,With her handkerchief, And her summer frock, Clings to her wet body in the rain,In quiet desperation knuckles, White upon the slippery reins, She bravely waves the boys goodbye again, Still the dark stain spreads between, Their shoulder blades, A mute reminder of the poppy fields and graves, When the fight was over, We spent what they had made, But in the bottom of our hearts, We felt the final cut ",False
"One two free four,The memories of a man in his old age, Are the deeds of a man in his prime, You shuffle in the gloom of the sick room, And talk to yourself as you die,Life is a short warm moment, And death is a long cold rest, You get your chance to try, In the twinkling of an eye, Eighty years with luck or even less,So all aboard for the American tour, And maybe you'll make it to the top, But mind how you go, And I can tell you 'cos I know, You may find it hard to get off,But you are the angel of death, And I am the dead man's son, He was buried like a mole in a fox-hole, And everyone's still in the run, And who is the master of foxhounds, And who says the hunt has begun, And who calls the tune in the courtroom, And who beats the funeral drum,The memories of a man in his old age, Are the deeds of a man in his prime, You shuffle in the gloom of the sick room, And talk to yourself as you die ",False
"Icy wind of night be gone, This is not your domain, In the sky a bird was heard to cry, Misty morning whisperings, And gentle stirring sounds, Belied a deathly silence, That lay all around,Hear the lark and harken, To the barking of the dog fox, Gone to ground, See the splashing, Of the kingfisher flashing to the water, And a river of green is sliding, Unseen beneath the trees, Laughing as it passes, Through the endless summer, Making for the sea,In the lazy water meadow, I lay me down, All around me golden sunflakes, Settle on the ground, Basking in the sunshine, Of a by-gone afternoon, Bringing sounds of yesterday, Into this city room,Hear the lark and harken, To the barking of the dog fox, Gone to ground, See the splashing, Of the kingfisher flashing to the water, And a river of green is sliding, Unseen beneath the trees, Laughing as it passes, Through the endless summer, Making for the sea,In the lazy water meadow, I lay me down, All around me golden sunflakes, Covering the ground, Basking in the sunshine, Of a by-gone afternoon, Bringing sounds of yesterday, Into my city room,Hear the lark and harken, To the barking of the dog fox, Gone to ground, See the splashing, Of the kingfisher flashing to the water, A river of green is sliding, Unseen beneath the trees, Laughing as it passes, Through the endless summer, Making for the sea ",False
"Aye an' a bit of Mackeral settler rack and ruin ran it doon by the haim, 'ma place, Well I slapped me and I slapped it doon in the side, And I cried, cried, cried., The fear a fallen down taken never back the raize, And then Craig Marion, get out wi' ye Claymore out mi pocket,a' ran doon, doon the middin stain picking the fiery horde that was fallen around ma feet., Never he cried, never shall it ye get me alive, ye rotten hound of the burnie crew., Well I snatched fer the blade O my,Claymore cut and thrust and I fell doon before him round his feet., Aye! A roar he cried frae the bottom of his heart that I would nay fall,but as dead, dead as 'a can be by his feet; de ya ken?, And the wind cried Mary.,Thank you. ",False
