Lyrics,Regueton
"Yao (¡Rra!)  Let's party like no mañana Como si no hay mañana Party like no mañana Como si no hay mañana Let's live like no mañana Como si no hay mañana Do it like no mañana We party like this No mañana (¡Rra!)  Rumba, rumba Rumba, rumba Rumba, rumba No mañana  Ayo, ayo, problemas no quiero (¡Rra!) Quiero beber el fuego (¡Rra!) Get wild and party like a rebel Salvaje, salvaje (Savage) Bebé, bebé, I can party (¡Wuh!) With El Alfa and hottest Dominicanos rockin' their body (Yah)  El 942 ella se lo bebe rico (Yah) El party es de pastilla', de hookah y de perico Bom-boro-bom-bom, soy el que trafico Ando en el highway a dosciento' y pico (¡Zum!) 'Toy desacata'o, no le paré a la cuarentena (Yah) Llama a las mujere', lo tengo como una antena (Prr, prr) No le pare' bola, yo tengo de la buena Pa' cuando se ponga happy me la como de cena  Let's party like we're running out of tiempo Tiempo-po, tiempo-po Dámelo ahora (Tiempo-po, tiempo-po) Dámelo ahora (Tiempo-po, tiempo-po) Dámelo ahora (Prra) , dámelo ahora (Prra) Dámelo ahora, no me lo de' mañana Dámelo ahora, no me lo de' mañana Dámelo ahora, no me lo de' mañana Ya-Ya-Ya-Ya-Yao  Let's party like no mañana Como si no hay mañana Party like no mañana Como si no hay mañana Let's live like no mañana Como si no hay mañana Do it like no mañana We party like this No mañana (¡Rra!)  Rumba, rumba Rumba, rumba Rumba, rumba No mañana (¡Rra!)  Ganjah (¡Rra!) , ganjah (¡Rra!) Girl, you get me hard like ganjah Stayin' overnight like slumba' Gal, you outta sight, Stevie Wonder (Rra) Ay, caramba (¡Rra!) , ay, caramba (¡Rra!) Girl, you got thighs like thunda Wanna give you pipe like plumba 'Cause you give me wood like lumber (¡Rra!) Hunta', (¡Rra!) , hunta' IG only, don't give the number On her DM, I send cucumber I stay on top and she stay down under (¡Rra!)  We be on the top, all the way up (¡Rra!) Arriba, arriba (¡Rra!) Rompe, rompe, fuck it up Wu Tang, bring da motherfuckin' ruckus (Ah) Jungle (Ah) , jungle (Ah) Get wild like we're straight out the jungle (Ah) Moterboat, prrum, that's a mumble (Ah) Grab on to the jeans, don't fumble (¡Rra!) Humble (¡Rra!) , stay humble (¡Rra!) I know your ass on max like jumble First sight, had to motherfuckin' stumble  Let's party like we're running out of tiempo Tiempo-po, tiempo-po Dámelo ahora (Tiempo-po, tiempo-po) Dámelo ahora Dámelo ahora (Prra) , dámelo ahora (Prra) Dámelo ahora, no me lo de' mañana Dámelo ahora, no me lo de' mañana Dámelo ahora, no me lo de' mañana Ya-Ya-Ya-Ya-Yao  Let's party like no mañana Como si no hay mañana Party like no mañana Como si no hay mañana Let's live like no mañana Como si no hay mañana Do it like no mañana We party like this No mañana (¡Rra!)  Rumba Yao Rumba Black Eyed Peas, El Alfa Rumba No mañana ",False
"Oh, woh Piso 21  Todo bueno, todo bueno, todo bueno Todo bueno, todo bueno, todo bien Todo bueno, todo bueno, todo bueno Todo bueno, todo bueno, todo bien Viviendo la buena vida, viviendo la buena vida Así lo malo se olvida, viviendo bueno a lo bien  Todo bueno, todo bien, todo bueno Todo bueno, todo bueno, todo bien  I feel good, I never felt better Feel relaxed when I'm under pressure I got the treasure, my princesa She give me pleasure, life's a fiesta Y'all know we be bueno livin' Fuego we be live we winnin' Winners stay chillin', peace be chillin' What more can I say, we top billin'  Todo bueno, todo bueno, todo bueno Todo bueno, todo bueno, todo bien Todo bueno, todo bueno, todo bueno Todo bueno, todo bueno, todo bien Viviendo la buena vida, viviendo la buena vida Así lo malo se olvida, viviendo bueno a lo bien  Todo bueno, todo bien, todo bueno Todo bueno, todo bueno, todo bien Todo bueno, todo bien, todo bueno Todo bueno, todo bueno, todo bien  Live right now like fuck mañana We in bakers in my cabana We don't sleep, who needs them pajamas? All the way up like we on marihuana But I stay sober, keep my composure Got the motor runnin' 'til the party's over Tabs stay chillin', peace, stay chillin' What more can I say, we top billin' (Yeah)  Blanco y negro como el yin-yang Black Eyed Peas, i. will, Piso 21 Bebé, 'tamo ready pa' subirle Siempre clean y nunca pa' bajarle Conmigo, mami, pierde' los modale' Sube, sube como nube, mira como fluye, ey Tú ere' my queen, yo hago que tu cuerpo sude Hace que las gana' se me acumulen, ey Sube, sube, vuela como nube  Todo bueno, todo bueno, todo bueno Todo bueno, todo bueno, todo bien Todo bueno, todo bueno, todo bueno Todo bueno, todo bueno, todo bien Viviendo la buena vida, viviendo la buena vida Así lo malo se olvida, viviendo bueno a lo bien  Todo bueno, todo bien, todo bueno Todo bueno, todo bueno, todo bien Todo bueno, todo bien, todo bueno Todo bueno, todo bueno, todo bien  Yeah we made a killin' Now we walkin' on the ceiling 'Cause we say we had a feeling Now we over here chillin' Niggas wasn't stealing, no, we wasn't drug dealing Got the whole damn planet with a classic mass appealin' We go over Chivas, we'll be overachieving I know that we're dreamers, but we're livin' a dream We kept on believin' when nobody believed us We collaborated 'cause we're livin' supreme 'Cause won't matter if it snowin' or it rainin' or You ain't never gonna catch Willy complainin' Even when I'm going with some really hard changes You gon' hear me explaining that the life's amazing, oh, yeah So don't stop me if I'm dreamin' 'Cause I'm just over here, just livin' my dream I'ma keep believin' if nobody believes in Keep collaborating 'til my life is supreme  Todo bueno, todo bien, todo bueno Todo bueno, todo bueno, todo bien Todo bueno, todo bien, todo bueno Todo bueno, todo bueno, todo bien ",False
"(Romeo) Si mañana te vas, mañana te olvido (te olvido) Si mañana me amas, me escapo contigo (contigo) Jamas Me Limito No Lo Temo Al Destino (mi destino) O Te Quedas O Te Vas Elije el camino [El Camino,Camino]  (Yandel) Vete.. Al fin eres dueña de Tus Sentimientos Pero Si Te Quedas yo te ofrezco hasta el cielo (es tu decision) Dime En Este Momento,Oh  (Akon) I’ma Always Keep It True And I’ma Still Do My Thing Even If It Is NOT With You, Eh And I want you to prepare to be Heart Broken Forever Cause’ No One Can’t Be Compared To Me Nobody Can Fuck You Like I Can Or Handcuff you Like I Can Will I Be There Once You Hit The Fan Like I Can  CHORUS: But It’s All Up To You[You] Yeah, All Up To You, Eh All Up To You, Eh All Up To Youuu, Eh It’s All Up To You, Eh All Up To You,Eh All Up To Youuu  (Romeo) Si mañana te vas, mañana te olvido (te olvido) Si mañana me amas, me escapo contigo (contigo)  (Wisin) No se trata de orgullo ni de hombria se trata de que en la cama tu me decias que no habias sentido lo que conmigo sentias y todo era preciso ahora todo es indeciso porque me muero por tocar tu pelo rizo por darle besitos a tu abdomen liso y me dices que te vas y me das contra el piso  (Romeo) Vete si tu piensas que te ira mejor con un nuevo amor (amor) (Yandel) Vete y te aseguro que regreses lamentando tu error (tu error)  CHORUS: But It’s All Up To You[You] Yeah, All Up To You, Eh All Up To You, Eh All Up To Youuu, Eh It’s All Up To You, Eh All Up To You,Eh All Up To Youuu  (Romeo) Si mañana te vas, mañana te olvido (te olvido) Si mañana me amas, me escapo contigo (contigo) Jamas Me Limito No Lo Temo Al Destino (mi destino) O Te Quedas O Te Vas Elije el camino [El Camino,Camino] ",False
"Te estoy llamando mi amor, ya lo he pensado mejor Fueron los tragos, oh no Que te causaron dolor  Escúchame, solo atiéndeme Te falle una vez, no lo vuelvo a hacer  Te tengo frente a frente amor, frente amor, oh oh Yo te tengo frente a frente amor, frente amor, oh oh Baila conmigo (baila) , baila conmigo (baila) Baila conmigo (baila) , baila conmigo (baila)  Tienes que entender, no lo vuelvo a hacer No te quiero perder, tu eres mi mujer Borra lo que paso, solo estamos tu y yo Y empecemos de nuevo  Escúchame, solo atiéndeme Te falle una vez, no lo vuelvo a hacer  Te tengo frente a frente amor, frente amor, oh oh Yo te tengo frente a frente amor, frente amor, oh oh Baila conmigo (baila) , baila conmigo (baila) Baila conmigo (baila) , baila conmigo (baila) Oh oh, oh oh, oh oh, oh oh Oh oh, oh oh, oh oh, oh oh  Te tengo frente a frente amor, frente amor, oh oh Yo te tengo frente a frente amor, frente amor, oh oh Baila conmigo (baila) , baila conmigo (baila) Baila conmigo (baila) , baila conmigo (baila) ",False
"Eres una chica sobrenatural Tu cara bonita a mi me tiene muy mal No respondo si algo llega a pasar (yeah) Aquí no hay testigos somos tu y yo Prendanemos en fuego en mi habitación No mire los minutos que no hay reloj (oh yeah)  Me pones loco cuando bailas Mami Yo quiero hundirme tu cuerpo No pierdas tiempo y vamos pa' mi casa Para explorarte por dentro  Bailame lento (yeah yeah yeah) Tu paralisas el tiempo (yeah yeah yeah) Bailame lento (yeah yeah yeah) Tu paralisas el tiempo (yeah yeah yeah) Cuando tu bailas asi (you know I like that) Yeah you know I like that Cuando tu bailas asi (you know I like that) Yeah you know I like that  One chance, lookin' like you're searching for some romance Body steady moving like a serpent Mind if I come get a slow dance? Do you mind if I ride to the rhythm, to the rhythm I ride Give me plenty good lovin', you what you need in my life You don't like the lovie dovie, don't want me to be nice You just want to take control of the night  Take control, the way you drop and roll yeah (drop and roll) Baby slow down, move to the tempo now (slow down) Take control now, the way you drop and roll yeah Baby slow down, move to the tempo now  Bailame lento (yeah yeah yeah) Tu paralisas el tiempo (yeah yeah yeah) Bailame lento (yeah yeah yeah) Tu paralisas el tiempo (yeah yeah yeah) Cuando tu bailas asi (you know I like that) Yeah you know I like that Cuando tu bailas asi (you know I like that) Yeah you know I like that  Bailame lento (yeah yeah yeah) Tu paralisas el tiempo (yeah yeah yeah) Bailame lento (yeah yeah yeah) Tu paralisas el tiempo (yeah yeah yeah) Cuando tu bailas asi (you know I like that) Yeah you know I like that Cuando tu bailas asi (you know I like that) Yeah you know I like that ",False
"[Akon] When I see you I run out of words to say (oh oh) I wouldn't leave you 'Cause you're that type of girl that make me stay (oh oh)  I see the guys tryna' holla Girl I don't wanna bother you 'Cause you're independent and you got my attention Can I be your baby father Girl I just wanna show you That I love what you are doin' hun  I see you in the club You gettin' down good I wanna get with you, yeah I see you in the club You showin' thugs love I wanna get with you  [chorus:] You're so beautiful So damn beautiful Said you're so beautiful So damn beautiful You're so beautiful, beautiful, beautiful, beautiful. You're so beautiful, beautiful, beautiful, beautiful. You're so beautiful.  [Dulce María] En tu abrazo, quisiera volver a nacer. Paso a paso perderme en tu piel, perderme en tu piel. Quiero que me ames más, más, más Y no quiero que me digas bye, bye, bye Sólo quiero que me ames más, más, más Y no quiero que me digas bye, bye, bye  [Akon & Dulce] I see you in the club You gettin' down good I wanna get with you, yeah I see you in the club You showin' thugs love I wanna get with you  [chorus]  [Akon] Where'd you come from you're outta this world to me (ohh ohh) You're a symbol of what every beautiful woman should be (oooh wee)(ohh ohh)  [Dulce María] Quiero que me ames más, más, más Y no quiero que me digas bye, bye, bye Solo quiero que me ames más, más, más Y no quiero que me digas bye, bye, bye  [Akon & Dulce] I see you in the club You gettin' down good I wanna get with you [quiero que me ames más] I see you in the club You showin' thugs love I wanna get with you [you're so beautiful]  [chorus]        By: Maáh Saviñón :B ",False
"Tantas curvas Y yo aquí sin freno (Uh, yeah) Me hipnotizas el swing De cada movimiento (Uh, yeah) Voy con todo Ni lo pienso Afino labia y el tono Then I said to her  I like my girlfriend sexy Always saying ""Ay, que lindo"" Booty's way big for me, Ducatti But she don't speak my lingo Colombiana, dominicana Brasileña, venezolana Mixed with a little bit of Africa But she living in America  Boom boom Ay, yeah Ella dispara Boom boom E'to a mi me va a matar Boom boom Todas son balas Boom boom Cuanta bomba atómica Boom boom  Si tu no sabe', yo te lo explico No es tan fácil estar conmigo Soy salvaje y no me mido Así que escúchame Si te gusta mi boom boom, pue' trabaja Y si tu quiere mi boom boom, pue' relájate Que e'to se pone bueno La causa y efecto de este movimiento  I like my boyfriend sexy Always saying "" ¡Qué rico! "" Booty's way big for me, Ducatti But she don't speak my lingo Colombiana, dominicana Brasileña, venezolana Mixed with a little bit of Africa But she's living in America  Boom, boom Ay, yeah (Oh, look at you, look at you) Ella dispara Boom boom (Oh, look at you, look at you) E'to a mi me va matar Boom boom Ay, yeah Todas son balas Boom boom [?] , baby Cuanta bomba atómica Boom boom Ay, yeah  Boom boom (Oh, look at you, look at you) Ay, yeah Boom boom ",False
"[Daddy Yankee] Cartel Big Boss Las palabras advertidas en esta canciÃ³n No se solidarizan con ningÃºn cobarde {cobarde} en la calle Pero sÃ­ con El Cartel Records Daddy Yankee, Akon y todos los afiliados mundialmente.  [Chorus Akon] I got my heat; I got my block and enough heart to break all y?alls jaws. But I rather round my nigga from Puerto Rico to help me out with this one. Now bring it on Now bring it on Now bring it on Now bring it on  [Daddy Yankee] Oye estas bregando con los anormales Somos, de los juguetes espaciales Ya no le temo ni a los tribunales Este quien van amedrentar con los metales, boy. Me pone Daddy Yankee man Ponte las pilas se tienes guille de Superman Que rumba el cielo te puedo pone a volar En guerra avisada coquiera todavÃ­a muere gente porque   I got my ------ up in fire You better get out of my way b/c a rider At any time in the morning or in the evening I splurge till you retire. Lets go, nosotros estamos dispuesto En esto nosotros somos expertos B/c we are doing this everyday...  [Chorus Akon] I got my heat; I got my block and enough Heart to break all y?alls jaws. But I rather round my nigga from Puerto Rico to help me out with this one. Now bring it on Now bring it on Now bring it on Now bring it on  [Daddy Yankee] Que tu me vas hacer? si yo sÃ© que a ti te pariÃ³ la fecas Pon las balas donde tÃº pones tus palabras Vamos a ver de que tu estas echa muÃ±eca (I am not gangster) otro maleante de cartÃ³n (I smell a Wagnsta) Tu eres tremendo bobolon, pa. My English, tambien my broken Spanish The sound of ____ is a universal language cuz   I got my ------ up in fire You better get out of my way b/c a rider At any time in the morning or in the evening -------- till you retire. Lets go, nosotros estamos dispuesto En esto nosotros somos expertos B/c we are doing this everyday...  [Chorous Akon] I got my heat; I got my block and enough Heart to break all y?alls jaws. But I rather round my nigga from Puerto Rico to help me out with this one. Now bring it on Now bring it on Now bring it on Now bring it on  I got my heat; I got my block and enough heart to break all y?alls jaws. But I rather round my nigga from Puerto Rico to help me out with this one. Now bring it on Now bring it on Now bring it on Now bring it on  [Daddy Yankee] Estamos listos para lo quesea y pa lo que venga We are ready man Don?t get it fucking twisted We can get a ticket and fly up there and give you a visit in the cold and we can turn it into heat Eso es bien facil pa nosotros ",False
"Oh-oh, eh, mamá Oh-oh, eh, mamá  Me dijeron que tú querías conversar Entre tú y yo no hay nada que hablar Sabemos los dos lo que va a pasar Aquí vamo' directo a la cama Me vuelvo loco yo Cada vez que yo te toco, yo Se me está partiendo el coco en do' Cada vez que yo te toco, te toco  ¿Cómo no? Si tú a mi me tiene' temblando (Temblando) ¿Cómo no? Si yo a ti te tengo sudando, seguimo' bajando ¿Cómo no? (¡Shiuf!) , si la noche está comenzando (-zando) ¿Cómo no? Si la cama está calentando, seguimos bajando  ¡Ehh! mamá (Yeh-yeh) ¡Ehh! mamá (Yeh-yeh-yeh)  ¿Quién dijo que yo lo que quiero es hablar? (Hablar) Que lo que quiero es darle y no parar (¡Shiuf!) Que-que a mí ADN quiere que lo desordene Y yo no puedo esperar Ay, me mareo-eo Si yo me aguanto el deseo-eo Ay, me mareo-eo Cada vez que yo te toco, te toco  [Coro: Akon & Becky G] ¿Cómo no? Si tú a mi me tiene' temblando (-blando) ¿Cómo no? Si yo a ti te tengo sudando, seguimo' bajando (¡Shiuf!) ¿Cómo no? Si la noche está comenzando (-zando) ¿Cómo no? Si la cama está calentando, seguimos bajando  ¡Ehh! mamá (Yeh-yeh) ¡Ehh! mamá (Yeh-yeh-yeh) ¡Ehh! mamá (Yeh-yeh-yeh)  Y suena (Prr) Tú me estás llamando, suena y suena (Prr) Porque tiene' frió, te congela' (Prr) Que no para de temblar y quiere (Prr) Que te (Prr-prr) , que te (Prr) Yo te estoy llamando, suena y suena (Prr) Porque tengo frió, me congela' (Prr) Que no para de temblar y suena (Prr) Que te (Prr-prr) , que te (Prr)  ¿Cómo no? Si tú a mi me tienes temblando (Cómo no, no, no) ¿Cómo no? Si yo a ti te tengo sudando, seguimos bajando ¿Cómo no? (Yeh) , si la noche está comenzando (No, no, no, no; uoh) ¿Cómo no? Si la cama está calentando, seguimo' bajando  ¡Ehh! mamá (Yeh-yeh-yeh) ¡Ehh! mamá Akon Becky, Becky, Becky G ¡Ehh! mamá (Oh-oh-oh) ¡Ehh! mamá ",False
"Oh Oh, Oh Oh, Oh Oh Oh, Oh  Llamalo, dile que esta noche tu no va' llegar Dicelo que tu te viene conmigo Yo estoy aqui pa' ser tu abrigo (eh) Llamalo, no te eches pa' tras y cuentale la verdad (Dile) Que tu te viene conmigo Yo estoy aqui pa' ser tu abrigo Y seguimos siendo amigos  Dile que te perdio y que no joda mas Yo no quiero verte mas llorar Ay, dile a el que tiene que saber que no vas a volver Dile que te perdio y que no joda mas Yo no quiero verte mas llorar Ay, dile a el que tiene que saber que no vas a volver (Dile) Dile, Dile (Dile) Dile, Dile (Dile) Dile, Dile (Dile) Dile, Dile  Call 'em (call 'em) tell 'em that you got a new nigga loving you Baby call 'em (please call 'em) and tell 'em how much that I really be wanting you Baby call 'em (call 'em) tell 'em this love is not enough Love when I got your bottom up and when we do it I give up all, uh girl call 'em all (call 'em) Cause I know that they don't really need you And I know that he don't really please you (don't please you) like I do and I think you know that too And there's no need to choose  Dile que te perdio y que no joda mas Yo no quiero verte mas llorar Ay, dile a el que tiene que saber que no vas a volver Dile que te perdio y que no joda mas Yo no quiero verte mas llorar Ay, dile a el que tiene que saber que no vas a volver (Dile) Dile, Dile (Dile) Dile, Dile (Dile) Dile, Dile (Dile) Dile, Dile  Dile (eh) Dile (eh) Dile (eh) Dile ",False
"Omega el fuerte! Akon y omega! Y se pillaron los reyes porque yo corone, Que vengan a pagarme pero no me quite El producto que tengo siempre lo venderé, El temor a que el rey quiera apagarme! No! Everybody! No! Ser everybody! Oh, oh, oh!  You won the pot, i'm in the tub, Y cuando piensa que me apagaron vuelvo pa' atrás! Oh, oh, oh! No habrá paquete si tú no tienes... Oh, oh, oh! Fregando en grande como aquí lo sabemos hacer! Oh, oh, oh! Esto es total, y sabe... Como el vicioso Cuando se acaba vuelve pa' atrás! Oh, oh, oh! No habrá paquete si tú no tienes... Oh, oh, oh! Fregando en grande como aquí lo sabemos hacer! Oh, oh, oh! Esto es total, y sabe... Como el vicioso, Oh, oh, oh! Cuando se acaba vuelve pa' atrás!  Oh, oh, oh, oh, oh!  Coro: Y se pillaron los reyes porque yo corone, Que vengan a pagarme pero no me quite El producto que tengo siempre lo venderé, El temor a que el rey quiera apagarme!   The squad intact, Oh, oh, oh! I ain't gonna push it out, Oh, oh, oh! Unless i get it back! Oh, oh, oh! They're trying to pull it out, but i won't take the bait, Oh, oh, oh! You cannot pull it out unless you got some weight! Oh, oh, oh! This here is crack, Oh, oh, oh! It will hit back, Oh, oh, oh! And don't you never let nobody hold you back! Just get your money ... Watch out for the...! Oh, oh, oh! And i'mma do the same with all men on this... Oh, oh, oh!  Oh, oh, oh, oh, oh!  Let me hear you say! Let me hear you say!  Coro: Y se pillaron los reyes porque yo corone, Que vengan a pagarme pero no me quite El producto que tengo siempre lo venderé, El temor a que el rey quiera apagarme! No, no, no, no! Omega! No, no, no, no!  ...Seem harder and harder, But you got the ... Strong! The journey is... Over and over, ..Just hold on!  Oh, oh, oh, oh, oh! Everybody! Oh, oh, oh, oh, oh! Yeah, everybody! Oh, oh, oh, oh, oh! Let me hear you say! Oh, oh, oh, oh, oh! Let me hear you say it! Oh, oh, oh, oh, oh!  Coro: Y se pillaron los reyes porque yo corone, Que vengan a pagarme pero no me quite El producto que tengo siempre lo venderé, El temor a que el rey quiera apagarme! No, no, no, no! Omega! No, no, no, no!  by: ehnois ",False
"Mera dime Akon lo' diablo', ¿Oí'te cabrón? Mera dime Frabian Real Hasta La Muerte, ¿Oí'te bebé? Brr  So much paper locked in my ball You name it, nigga, we did it All my homies they got called But we are here, still get me Whole love, oh, wow These niggas acting like bitches And haters coming from every corner And mad at all of my riches  Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Lo' kilo' en el jet (Jet) 100 mil en el Porche (¡Wuh!) Ellos me fantasmearon y yo se los acosté Lit a candle up for my nigga Still win, but used to break bread Compre 20 rifles then I smashed it all in your bae Tú mujer me secuestro (Uoh-uoh) Manejando me lo mamo (Uah-uah) She said she don't wanna let go And well, tell me, do you wanna bang on this ho?  So much paper locked in my ball You name it, nigga, we did it All my homies they got called But we are here, still get me Whole love, oh, wow These niggas acting like bitches And haters coming from every corner And mad at all of my riches  Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money  Vesti'o todo rojo como Deadpool La' corta' y lo' palo' son to'as Full Lo' kilo' lo' movemo' por Jetblue 50 mil encima como Farru' (Jaja) Pablo Escobar es mi ídolo (Ídolo) El creepy e' verde como Piccolo El ojo del diablo siempre en el triángulo (Triángulo) Illuminati lo' simbolo' (Illuminatti) Te matamos y si me explota el caso cabrón que se joda no' vamo' a correr (A correr) Yo soy 27 cabrón lo' pañuelo' son rojo' como Raphael (Raphael) Te pillamo en la lu' y te prendemo' lo palo pa' que te busque lucifer (Brr) Y to' estos cabrones le meten cabrón pero todos se parecen a Anuel (Jaja) Mi' manos llenas de sangre (Sangre) El porche como Arcangel (Brr) Lo' Ak y lo R to' son negro' como Black Phanter (Phanter) Intocable en la' prisione' (Brr) Lo' kilo' en lo' aviones (Aviones) Y los Federales me tienen como en 4 investigaciones  Lo' kilo' en el aire y la' puta' en el yate Y el pana tuyo va a entregarte pa' que yo no lo mate Y le di tanto bicho a tu puta que le dio un desgaste La' corta' y lo' palo', cabrón la' bala' son caro  Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money Don't get mad, get money  No te encabrone' ha' dinero Rola el dinero No te encojone' ha' dinero Cabrón ha' dinero Yo si lleno el tambor entero Lo' toto' y lo' cuero' Cabrón ha' dinero Hijueputa ha' dinero  Eh-eh Eh-eh Mera dime Maffio Eh-eh Mera dime Luian Eh-eh Mera dime Hydro Brr ",False
"Oh, yeah yeah yeah El Negreeto Fuego  No era asi cuando te conoci Y yo loquito por ti baby Ante' tan inocente como cambia la gente como cambia la gente  Ta' mas buena que nunca, yeah Yo me enamore otra ve' De esa pose, ese vestido dolce Te conozco desde highschool Siempre me ha gustado tu actitud, yeah Baby entonces, que vamo' a hacer entonces Loco contigo (contigo) Estoy loco por hacerte el amor Y no mire el reloj deja todo al olvido (olvido) Y ahorita si me gusta mejor  Porque no viene ida queda conmigo (conmigo) Se que solo te gusta hacerlo prohibido Se sentia tan real estando contigo (contigo) Juro que esta yo no me olvido  Ta' mas buena que nunca, yeah Yo me enamore otra ve' De esa pose, ese vestido dolce Te conozco desde highschool Siempre me ha gustado tu actitud, yeah Baby entonces, que vamo' a hacer entonces Loco contigo (contigo) Estoy loco por hacerte el amor Y no mire el reloj deja todo al olvido (olvido) Y ahorita si me gusta mejor  No era asi cuando te conoci Y yo loquito por ti, baby Ante' tan inocente como cambia la gente como cambia la gente  Ta' mas buena que nunca, yeah Yo me enamore otra ve' De esa pose, ese vestido dolce Te conozco desde highschool Siempre me ha gustado tu actitud, yeah Baby entonces, que vamo' a hacer entonces Loco contigo (contigo) Estoy loco por hacerte el amor Y no mire el reloj deja todo al olvido (olvido) Y ahorita si me gusta mejor  Loco contigo (contigo) Loco contigo (contigo) ",False
"Nadie me dio na' de grati' Empecé desde cero, ahora estoy aquí (yeah) Yo sé que mucho' quieren que me maten (que me maten) Saben que soy intocable, no traten (oh, word?) (Yeah)  So, I hear you wanna be a bad man (yeah) You wanna carry gun like Max Man (yeah) Drive big car like Phantom (yeah) Pass my big black shotgun (rra) Never would I pull up my toolie (rra) But this boy so unruly (rra) We come true like ""Ooh, we? "" (RRa) And bring action like movie (rra)  Nadie me dio na' de gratis (nadie me dio na') (uh-yeh) Empecé desde cero, ahora estoy aquí (ahora estoy aquí) (uh-oh) (rra) Yo sé que mucho' quieren que me maten (que me maten) (ah-ah) Saben que soy intocable, no traten (mejor no traten)  Tengo la conexión, la inteligencia También tengo el valor y la experiencia La calle e' la calle, pero tiene su ciencia Y si tú habla' demasiado, verás la' consecuencia' (rra) Viajo en el mundo contento y relax (relax) Años de guerra me han dado esta paz (peace) (rra) De la que soy capaz por honor, mi' debere' (mi deber) Por mi ejecución ni el diablo me quiere (rra) Respeto trae respeto, cero ñoñería' El infierno lo vemo' como una guardería Cuida tu' palabra', no hables porquería' I don't give a fuck, ni tú ni tu compañía Mala mía (rra) Cero drama (rra) Buena vida (rra) Mala fama (rra) Odio pa'l que odia y amor pa'l que ama El que habla de má' tú sabe' cómo se llama (rra)  Nadie me dio na' de gratis (nadie me dio na') (uh-yeh) Empecé desde cero, ahora estoy aquí (ahora estoy aquí) (uh-oh) (rra) Yo sé que mucho' quieren que me maten (que me maten) (ah-ah) Saben que soy intocable, no traten (mejor no traten)  Hold up, this nigga think he King Kong (yeah) Don't you know his type never live long? (Yeah) Face on a t-shirt, sad song Bang-bang, man down! (rra) With the Draco like a juego (rra) Should've done what your pa say so (rra) But you out chasin' the peso (rra) Now your woman can't give you no beso (rra)  Nadie me dio na' de gratis (oh-oh) (nadie me dio na') (oh) Empecé desde cero, ahora estoy aquí (ahora estoy aquí) (uh-yeh) (rra) Sé que mucho' quieren que me maten (que me maten) (oh-oh-oh-oh) Saben que soy intocable, no traten (mejor no traten) (oh-yeh)  Akon Konvict Lapiz Conciente Maffio La mafia musical La sierra, Mgp The Saw Mercenario Musik Dime, Ralph H and Jack Mikey Vision Doggy Og Black One love República Dominicana Konvict Latino Legends of legends One love ",False
