Lyrics;Regueton
claro que me esta matando el tiempo,
pero ya volverá a cambiar el sentido del viento,
espero, estoy en crisis y el wisky vale dinero,
y mi cuenta esta a 0,
y yo senero desespero,
completo mi repertorio,
canciones de amor y odio,
de drogas como el Charly es mi patrimonio,
hoy el Antonio sueña con tu coño pequeña,
huye del matrimonio si me ven ya,
piensa, que la vida son dos días,
y la mitad estas pensando en tonterías,
la otra mitad metiendote porquerías,
y alfinal solo nos quedará el arrepentimiento o alegría.


[Estribillo] (x2)
Podemos transmitir o no hablar de nada,
dar ganas de vivir o morir frustrada,
otros lo hacen por fama o cash,
nosotros no, rapeamos por necesidad.


[Yusty]
No hay mal que por bien no ahoga,
los MCs son frailes stylers, sangre en sus togas,
Valencia vic 5 con 2 minutos pal fin de la prologa,
Toni Helsinki, Charly Drogas,
chiflas que se inflan larvas, la barba del Coach,
soy fan de las ninfas que acaban en la barbacoa,
así lo noten, tu novia te quiere mucho por eso me llama para montarnos orgiotes,
vivir sin fin hoy le dicto pensamientos,
a la cabeza de Stewie Griffin, de ser MC no me arrepiento,
pero tu si y la clave es que mi ex tengas sida y la tonta ni lo sabe,
saludos a mis antiguos amigos,
pa pelar la tos,
en la vida es suficiente verdugo,
sacala chaboss,
que pasa neno esto es medio lleno ayano el terreno
prefiero hacer rap con nanos, bajo un puente que tu disco tecno,
un cavernario ordinario (Suena a tieeempo)
en tu vencindario te gane en 2004cientos
Mcs malo almenos soy solidario con Toys,
soy Yusty indiscutiblemente único entre B-boys,
el pintor maximo de ventas Nat Boy,
termino tu carrera lo hago real donde estoy,
ya cayó la nevera de Gas Coin,
me vuelvo pa Elche fieras, donde las calles son del Roys.


[Estribillo] (x2)
Podemos transmitir o no hablar de nada,
dar ganas de vivir o morir frustrada,
otros lo hacen por fama o cash,
nosotros no, rapeamos por necesidad.


[Charly Efe]
Muchas me quieren como amigo,
amigos tengo pocos, muchos colegas conocidos,
porque soy el Charly Efe y todos lo saben,
comeme la polla ahora y no por partes,
mi mierda es pa profagar rafagas de flow entonan,
sumisión al perito como Diego Maradona,
deje en el camino a tanto Ingles,
si digo Yes, pa hacer que oyes, ayer ya devolví mis lunes,
patanes en el mic haciendo que desfilen
por mis ojos lágrimas porque me dejan silfides,
vosotros intentando ser MCs,
si aqui la peli la dirijo yo con Toni Rusty,
haceis que pierda la ilusión por esto,
(¡protesto!) le robo la palabra a mi maestro,
(¡demuestra!) cualquier tema de mis principios,
traje opio al pueblo dejando beneficios,
no os envidio, consuelos , desvirgos,
hago ver la vida en blanco y negro,
no puedo respirar si mi tristeza,
pero si llenarte el corazón, o vaciarte la nevera,
estos 3 no dan la réplica, no hay debate no hubo un ante de nosotros y Latecnika,
miranos mas fuertes, mas sabios,
las rimas vuelven a fluir con los ingravidos.
";False
"[Sonya y Parisell]
Ding, dong, ya viene el diablo,
El niño teme, su padre esta llegando,
Cin-co golpes lo remato,
Sueña que corre pero no tiene zapatos,
Ding, dong, ya ha zarpado el barco,
Kilos de gramos estan cruzando el charco,
Cin-co, el niño se ha hecho narco,
Ahora es el diablo el que corre todo el rato...


[Brock]
Existe una llama en el humano y es un dolor tan profundo,
Que hasta incluso puede apagar el mar,
Esa misma llama iba quemando dentro de el cada segundo,
Pero nadie le podia salvar,
Las cosas le cambiaron tanto que hasta el mismo espanto,
No le quizo ver nunca mas,
Asi el niño se hizo alto mientras fue provando la sustancia que tomo papá,
Y empezo a caer, en las amenazas y en el juego,
En el quiero mi dinero si no lo tengo te mato,
Y fue, como una coraza por el miedo que siento desde pequeño
Y que llego a traumatizarlo, y se,
Que el cariño pronto se empezo a morir,
Ahora el niño sabe lo que es todo menos sonreir,
Y su mirada se ha convertido en violencia,
Solo sus recuerdos son prueba de su existencia...


[Sonya y Parisell]
Din, don, ya viene el diablo,
El niño teme, su padre esta llegando,
Cin-co golpes lo remato,
Sueña que corre pero no tiene zapatos,
Din, don, ya ha zarpado el barco,
Kilos de gramos estan cruzando el charco,
Cin-co, el niño se ha hecho narco,
Ahora es el diablo el que corre todo el rato...


[Brock]
Mira al demonio, da golpes con el codo,
El niño tenia insomnio pero se durmio en el lodo,
Somos el resultado de los hechos del pasado,
Y aveces tirar el dado puede cambiartelo todo,
Cogio su silueta para interpretar el viento,
Y volaron las cometas con sus metas de hace tiempo,
Esconde el sufrimiento como droga en el registro,
Nunca vio a Jesucristo pero si le puso apodo,
Mirando de reojo busca luz en su ventana,
Pero sus ojos al sol son vistos en porcelana,
Ayer con sus amigos jugo a ser Tony Montana,
Y cuando cayo el mañana continuo jugando solo,
Probo la weed como la speed, y vende shit por esa street,
Si no tiene jaco, vende talco, hardcore pero si,
Su droga es el arbol, que hace el palco, para sarcos si,
Conocio ser naco, como un Marco conocio a Dali,
Aun tiene un angel sobre si pero le faltan alas,
No puede escucharla alli, hacen mas ruido las balas,
En las persianas de sus parpados graniza,
Mientras que venda grifa no se esnifa en su tarifa plana,
Pega a todas las mujeres, se siente mejor asi,
Piensa : ""Como puedo amarla si mamá no estuvo aquí"",
Mira al espejo y busca un mundo que no sea gris,
Ya ha visto el reflejo pero no las cosas que hay ahí,
Vendio su alma de pirata, penso en el tesoro,
Pero su tiempo era hojalata y solo compran oro,
En la piscina de su llanto no se siente igual,
Como serlo, si tu lloras sal y todos buscan cloro,
En sus mejillas solo se distingue un rostro,
De semillas de su padre que le hicieron ser un monstruo,
Si el orden de los factores nunca alteran el producto,
Dime por que paso el tiempo y el niño se volvio adulto...


[Sonya y Parisell]
Ding, dong, ya viene el diablo,
El niño teme, su padre esta llegando,
Cin-co golpes lo remato,
Sueña que corre pero no tiene zapatos,
Ding, dong, ya ha zarpado el barco,
Kilos de gramos estan cruzando el charco,
Cin-co, el niño se ha hecho narco,
Ahora es el diablo el que corre todo el rato...


[Brock]
Ding, dong, llaman al sicario, la lluvia moja y esta cayendo un rayo,
Brin-co y vamonos pitando, va cayendo sangre, un cuerpo esta tumbado,
Din, don, a pasado algo, el niño a muerto, su padre esta llorando,
Cin-co tiros lo mataron, ya no volvera jamás...
";False
"Qué te voy a contar de cuando era txiki, tío
sigo siendo un crío, aún tengo el peluche de Mickey
sólo era otro friki, que al igual que tú
se tragaba Pacific Blue sólo pa ver a Paula Trickey


Actitud errónea que hoy mantengo por cierto,
es de coña cómo cuesta tanto hacer lo correcto
no ha cambiao tanto lo que siento
sólo que ahora les miento y me aguanto el llanto por dentro


Aprendí a separar el grano de la paja, hermano,
me hice mi primera paja antes de mi primer grano,
esperas el verano y al final siempre te aburres
luego se te ocurre que no está tan mal lo cotidiano


¿Recurres a recuerdos lejanos? (qué va, ya no)
ahora me rayo y digo:¡vámonos!
¿Benji, Oliver? ninguno de los dos
yo soy mas de Terry o de Julian Ross


Flipé con los hermanos Derry, soy ese chaval
que te insulta si no has visto la catapulta infernal,
cuando el hobby era ver Tom y Jerry
cambiaron el Playmobil por el móvil y el móvil por la Blackberry


O la chavalería de hoy en día está perdida
o vengo de la selva amazónica (adiós tamagochi)
querrían la nómina del presi de Telefónica y vestir Gucci
yo quería dejar afónica a Monica Belucci


Tú a Mia Colucci (¿¡qué!?) eres ridículo
el típico que no se pierde ningún capítulo
y fijo que ni duerme, ojalá el bedel te cuelgue
por creer que RBD te iba a hacer rebelde


¿Vía de escape que te saque de clase de mate?
cómics de Super Humor aislao como en un iglú
molaba Mortadelo y Zipi Zape
pero prefería Rompetechos o el Pequeño Spirou


Echo de menos lo que me han diivertido esas viñetas
Pokemon pasó un poco desapercibido
yo era de Dragon Ball Z
imagino a Goku haciendo un sudoku en el Planeta Vegeta


Mi abuela era una fuera de serie
veía dibus que grababa en cintas Beta
algunas con gancho pa mi quinta como la Pantera Rosa, el Lagarto Juancho o Snoopy
también coss distintas como el cachorro Puppy


Ya ves tú... ¡vaya cartoons!
ni teletubbies ni lunis, yo era de los Loney Tunes
¿van a tiendas a mangar?, ¿quién es el bobo?
yo sólo robo ovejas a Sam en el Perro y Lobo


No soy el típico varón que sueña con las Bermudas
haciendo tiempo en su Hotel Ritz hasta que el jet privao acuda
más bien soy el que va en bermudas
y sueña con que el Barón Hans Fritz le da una vuelta en su Stucar Racuda


¿Y qué se le va a hacer... si sale todo mal?
Nodoyuna como Pierre, habrá que cambiar de plan
porque el actual es desastroso
y no recuerdo si el nombre real del perro era Patán o Pulgoso


¿Qué es lo que mi canción te aporta?
igual no captas mi fragancia, o no hay lazos
la infancia es corta... guardo retales, pedazos
de esos que no caben en un portatazos


Uno de los perros de mi tío estaba loco
se cargó a otro y me lo ocultaron, me enteré hace poco
¿quién diría que el niño que tenía dos peces (Chip y Chop)
cambiaría el chip, y fliparía con el Hip Hop


A veces como Alicia, Im Wunderland
abundan las versiones, me quedo con la de la intro en alemán
no tenemos malicia, adultos se preguntan
y se miran como diciendo:""ya madurarán""
";False
"Te observo mientras duermes estas preciosa como siempre
Pero se que desgraciadamente siempre no podre tenerte
Sueño que esto es un sueño y que tras la muerte
Me esperas en un campo verde como tus ojos eternos
Tengo suerte por haberte conocido
Te recuerdo que eres antagonismo de olvido
Tu respiración es anestesia para mi dolor
Cuando nos perdamos no cojas mis manos diciéndome adios
Otro dia se escapó donde se fue la inocencia
Y arrancó al silencio lo que el ruido no decia
Si mañana me he voy olvida quien soy y recuerda quien fui
el dia que te lo conoci
Hoy sufro por mi sonrió por ti
Ojala pudiera amarte en un lugar menos hostil
Siento este instante como el primer beso
Cuando la vida nos separe espero estar más que lejos
Por la costumbre de dejar mi caparazón en tu portal
Ahora me Duele la noche y solo puedo llorar
Si un día entenderás la mitad de esta mente
Me tendrías a tu lado eternamenta
La otra seguiré con buscando algo que no se
No hay respuestas y a diario pregunto por que
Tan rápido pasa todo que el vértigo me impide
Distinguir si caigo solo o si vuelo libre
Pero tu descansa ya se me pasara el miedo
Y haré de tu casa mi cielo con infierno
En purgatorio de cada te quiero
Inyectar al ángel negro la pureza de mi odio
Y aún sin ilusiones sobrio no oculto me deseo
De cerrar los ojos y jurar que te veo
Haciéndome gozar en unos cuantos años
Follándome a la paz que únicamente he rozado...


Sigue durmiendo que sueño despierto
Qué sueñas que al morir yo acarició tu cuerpo...
";False
"Versión original en catalán (traducción al final)


Tic-tac, el so que em fa fora del llit,
el mirall mensenya el fracàs en els ulls daquest mal parit.
Lluita interna: aixecar-se o quedar-se estès,
viure sense res o respondre a la demanda destrés.
Mirades fulminants, gegants de ciment que ens amaguen
rere una societat acostumada a no plantar cara,
ens educa la ignorància, ens guia la por,
ens traumatitza la infància,
i al final la resposta sempre es no, jo responc!
Aixeco el pes de la presió de lhom,
cop de peu al cul del ""jo"",
quan aquest es dorm o no respon,
quan em fonc al forn de la realitat cotidiana,
aixeco el cap i em capfico en la recerca del nirvana.
Cauen cops, però tots tenim aquesta capacitat
dagafar força don sigui per quan ens castigui la realitat
i dir-nos sense por, que encara que la pressió de la monotonia ens mati,
seguirem lluitant per una vida millor!


[Estribillo] (x2)
Camino, caic, maixeco, responc,
la vida proposa dubtes, malsons,
maixeco sense por i mostro reacció, no,
no diré que no, demà anirà millor, no...


Marco la casella de fe a lestudi del perfil psiquiàtric,
jo llunàtic amb temperament de flemàtic,
una veritat és certa i creu-me que de ben cert tho dic:
món dormit amb vista al melic, xec, no veiem un xic.
Visc donant passes que passen factura en positiu,
si cal que fem dos passos per fer un avenç consecutiu.
Bon motiu per deixar-ho i aixecar la mirada,
qui diu que cal patir per parir esperança si de fàbrica ve donada?
Són romanços amb la soletat, tinguent soldat el passat,
i en passar cada pas en fals amb la incertesa del demà,
sentat al divan esperant resposta no és buscar-la,
aixeca la vista i escolta la voluntat quan parla.
La realitat més dura tinc sota la meva pell,
la de ser jove i saber que el patiment no marxarà ni un cop vell (ei!)
Veiem la perspectiva de percebre el conjur,
amb la fe que el present és per a poder posar el futur a punt...


[Sara Álvarez]
Y aunque a veces caí rozando el suelo,
algo me levantó para andar de nuevo,
y una vez comprendí que esto es pasajero,
que al final del cuento es mucho más que esto...
Caminé paso a paso hacia la meta,
si luché o sufrí mereció la pena,
aprendí a nadar contra la marea,
y entendí que al final, la vida es recompensa...


[Estribillo] (x2)
Camino, caic, maixeco, responc,
la vida proposa dubtes, malsons,
maixeco sense por i mostro reacció, no,
no diré que no, demà anirà millor, no...


[Sara Álvarez]
Levanta la vista,
(aixeca la vista i que el temps no et cegui)
que el tiempo se escapa,
(la vida sescapa... atràpala, atràpala!)
levanta la vista,
(aixeca la vista i que el temps no et cegui)
levanta la vista,
(la vida sescapa... atràpala, atràpala!)


[Estribillo] (x2)
Camino, caic, maixeco, responc,
la vida proposa dubtes, malsons,
maixeco sense por i mostro reacció, no,
no diré que no, demà anirà millor, no...


Traducción al castellano


Tic-tac, el sonido que me echa de la cama,
el espejo me muestra el fracaso en los ojos de este mal nacido,
Lucha interna: levantarse o quedarse tendido,
vivir sin nada o responder a la demanda de estrés.
Miradas fulminantes, gigantes de cemento que nos esconden
detrás de una sociedad acostumbrada a no plantar cara,
nos educa la ignorancia, nos guía el miedo,
nos traumatiza la infancia,
y al final siempre es no, yo respondo!
Levanto el peso de la presión de uno mismo,
puntapié en el culo del ""yo"",
cuando este se duerme o no responde,
cuando me derrito en el horno de la realidad cotidiana,
levanto la cabeza y me concentro en la búsqueda del nirvana.
Caen golpes, pero todos tenemos esta capacidad
de coger fuerzas de donde sea para cuando nos castigue la realidad
y decirnos sin miedo, que aunque la presión de la monotonía nos mate,
seguiremos luchando por una vida mejor!


[Estribillo] (x2)
Ando, caigo, me levanto, respondo,
la vida propone dudas, pesadillas,
me levanto sin miedo y muestro reacción, no,
no diré que no, mañana irá mejor, no...


Marco la casilla de fe en el estudio del perfil psiquiátrico,
yo lunático con temperamento de flemático,
una verdad es cierta y créeme que de verdad te lo digo:
mundo dormido con vista al ombligo, cheque, no vemos ni un poquito,
vivo dando pasos que pasan factura en positivo,
si hace falta que hagamos dos pasos para hacer un avance consecutivo.
Buen motivo para dejarlo y alzar la mirada,
¿quién dice que hay que sufrir para tener esperanza si de fábrica viene dada?
Son romances con la soledad, teniendo soldado al pasado,
y en pasar cada paso en falso con la incertidumbre del mañana,
sentado en el diván esperando respuesta no es buscarla,
levanta la vista y escucha a la voluntad cuando habla.
La realidad más dura tengo debajo de mi piel,
la de ser joven y saber que el sufrimiento no se irá ni una vez viejo (ey!)
Vemos la perspectiva de percibir el conjuro,
con la fe de que el presente es para poder poner el futuro a punto...


[Sara Álvarez]
Y aunque a veces caí rozando el suelo,
algo me levantó para andar de nuevo,
y una vez comprendí que esto es pasajero,
que al final del cuento es mucho más que esto...
Caminé paso a paso hacia la meta,
si luché o sufrí mereció la pena,
aprendí a nadar contra la marea,
y entendí que al final, la vida es recompensa...


[Estribillo] (x2)
Ando, caigo, me levanto, respondo,
la vida propone dudas, pesadillas,
me levanto sin miedo y muestro reacción, no,
no diré que no, mañana irá mejor, no...


[Sara Álvarez]
Levanta la vista,
(levanta la vista y que el tiempo no te cegue)
que el tiempo se escapa,
(la vida se escapa... atrápala, atrápala!)
levanta la vista,
(levanta la vista y que el tiempo no te cegue)
levanta la vista,
(la vida se escapa... atrápala, atrápala!)


[Estribillo] (x2)
Ando, caigo, me levanto, respondo,
la vida propone dudas, pesadillas,
me levanto sin miedo y muestro reacción, no,
no diré que no, mañana irá mejor, no...
";False
"Yeyeye ha vuelto el barriobajero
con el corazón de acero (ya, ya)
directamente desde la calle del barrio el corralón
donde muchos de vosotros perdisteis la dignidad
(si) y lo perdisteis todo, dale ahí...


Sólo soy un niño (ba, ba) barriobajero
no tengo dinero
que según te quiero eso espero no...
no soy el típico que te promete el mundo
¿primero? vente a mi keo que el amor es lo segundo y lo sabes
soy Aloy el de los videos del youtube
no el ciclao que se mata a acurrar para mantener su BMW paso...
todos los chavales ya se visten igual y llevan tatuajes en el brazo
(je) ¿quién es ese?
queda ridículo llevar camisetas de la NBA de la talla S
es normal que me estrese
si el rap fuera cine yo me llamaría Martin Scorsese.
tu novio no es actor pero es un peliculero,
y perdón, hace el ridículo diciendo que es rapero.
entre semana, el pavo estudia economía
¿y el finde se cree rapero por ponerse gorra plana? madre mía...
internet, chat para lucir tu fotolog
para ligar no hay que ser guapo hay que tener ordenador
y yo con una jog sin papeles
a veces quedo con mujeres que no me lo creo ni yo
será mi fama por se Aloy que más dá
la cuestión que para ligar yo no me tengo que ciclar
chacho, já, me maten, primo vargamé tú eres más barriobajero asi que apréndetelo ya


[Estribillo]
Y dice barriobajero
el rap que yo te canto primo es barriobajero
el estilo que tengo se llama barriobajero, barriobajero, barriobajero...
Y la verdad siendo sincero soy barriobajero
el rap que yo te canto primo es barriobajero
el estilo que tengo se llama barriobajero, barriobajero, barriobajero...
y la verdad siendo sincero soy...


Me bajo ya para el parque, hace calor y pega el sol sólo
tengo cuatro pavos y mis nike de color oro
sólo con todos controlo el protocolo bobo ya
no quiero novia yo prefiero vivir solo
soy un macarra según tu padre ¿verdad?
¿por no tener carnet de coche y no ir a la universidad?
soy el típico que curra toda la semana para el finde
tú la típica que pilla medias pachas para Pacha?
eres el típico carpanta
(bien) que roba el whisky de diez años a sus padres para mezclarlo con fanta
eres un pringado hace falta tener calle...
somos más de barrio que follar en un terrado
sólo tengo saldo para hacerle perdidas ella lo sabe y me llama porque sabe que ella es mi vida
he visto chicas dar su número en parkings de discotecas perdiendo la dignidad por sólo un trago de bebida
sin cortarme ni tres, te lo puchelo no ves, que este rapero del mes, te jode más que tu ex, no me abucharo
que crees que me importa tu topten?
ten cuidao por mi barrio si vienes no querrás volver men
tilo estilo fino tengo y sigo mi camino
mi destino en el rap es como el de sony en el padrino
liarla hasta que me maten a tiros sigo, ¿qué?
¿queréis que me venda? Ehm, no contéis conmigo primo


[Estribillo]
Y dice barriobajero
el rap que yo te canto primo es barriobajero
el estilo que tengo se llama barriobajero, barriobajero, barriobajero...
Y la verdad siendo sincero soy barriobajero
el rap que yo te canto primo es barriobajero
el estilo que tengo se llama barriobajero, barriobajero, barriobajero...
y la verdad siendo sincero soy...


Soy barriobajero
dedicado para mi peñita del callejón
y mi barrio el corralón
y a todos los barrios de Valencia
para toda esa peña que se sienta barriobajera.
";False
"He vuelto con razones, canciones con orgullo
yo lleno vuestros corazones, doy lo que tu no
un dos, de vuelta a la acción, mi misión
que vuestra ilusión no tenga sentido alguno
y aludo a la poesía para que guie mi vida
vi a través de lo que sentía,
me asusté y me cambié de vía,
la que antes era mía
se esfumó, no se como, ni tampoco el por qué
querer lo puede todo, no creo que puedas
si querer lo puede todo, quiero que mueras
no dejes huellas de tu ser en mi, mis enemys
son friks sin beats que piensan que me van a hundir
son tres años ya en este movimiento,
que siga y que se diga, que vale y con razones,
que escriba con sentimiento, ¿a ti que te importa?
son años pisandote los talones y jodiendote la vida
y mira mi marea se avecina
venia a decirte que vuelvo a la deriva
y mi má! lo que vas a tener que soportar
Jako CDC otro año más!


[Estribillo] (x2)
He vuelto no me importa quien esté
haga lo que haga siempre lucharé
en vez de rendirme te diré
que mi causa por luchar (es el R. A. P. )


En vez de rendirme, voy a seguir hacia adelante
mi gente, mi vida, mi rap, mi arte,
darte lecciones de lo que yo aprendí
si no fuera por mi, no estaría aquí
yo construí cada uno de los cimientos
de este enorme rascacielos,
celos de niñatos, envidia agresiva,
como termitas te limitas y asi explicas lo de tu retraso
a caso tu ¿me puedes criticar?
habla mal de mi si me vas a superar
tanto tonto, que me critica por un videoclip
¿me jode? Si, de hacerlo con quien lo hice,
sé que mi maqueta removerá todo
sé que no soy el amo pero me conformo
por que sin cloroformo, haciéndolo yo solo
tengo construido en mi música mi propio trono


[Estribillo] (x2)
He vuelto no me importa quien esté
haga lo que haga siempre lucharé
en vez de rendirme te diré
que mi causa por luchar (es el R. A. P. )


Okey!... Esto es Jako CDC (Es el Erreapé) 2011. Grabando aquí en Teistudios con Mashkie okey! (es el R. A. P. )


Haga lo que haga, mis recuerdos perduran
no me olvido de tus caricias tu piel y su textura
mi estructura, dura la escritura, hermosura
sin censura, susurra la música se desnuda
aun da mas mi corazón para regalar
aun puedo demostrar a donde puedo llegar
y ya lo veis, se disintgue no soy gangsta
ni me creo rastafari por llevar una rasta
por que se distinguir, sé a donde puedo ir
y se donde no, se por que yo, se que sí
ser MC es mi vocación desde que me vi
no soy Dios, no soy nadie, solo soy yo mismo,
y sin dos, y mis cos, y mis puntos
separan tonto tus, locos, conozco mi coraje,
mi traje es el mismo, no tengo envalaje
es Jako CDC un chaval que aun va a clase
";False
"[Jako CDC]
Desde Rap 'N Company salen cosas como esta... Ouh!


[Jako CDC]
Déjame hacer lo mio, déjame sudar su
pongo que te jode que lo haga mejor que tu
no sueno club, ni me piro por la discoteca
no quiero un disco, ni putas, ni alcohol ni petas
mentalidad pura de maduro, rimas que supuran
te aturullan si estructuro, claro que amago
hago atajos trabajo a destajo pongo la mano
en el fuego por que gano y te mando al carajo
jodeme si puedes, soy invencible
ante los imbéciles, comentarios ilegibles
soy indestructible, pibe, si ves y vas al cine
estaré yo viendo tu comedia sin parar de reírme
incremento más otro nivel voy dar (mira)
quiero demostrar, no voy a dejar de luchar
espabila, quien me pilla, quien me guía
voy yo solo, a rajar iros por culo a tomar!


[Estribillo: Sevy] (x2)
¿Qué vas a decirme? que mi alma ya no sepa?
¿Qué vas a contarme? en esto no cabe duda
si no sabes levantarte, labra y trepa
Jako CDC pasión en su estancia pura.


[Jako CDC]
Duro como el que más, duro como rocky
aun que no ponga frases de sus pelis antes de mis temas
todos unos rookies, tomaros unas cookies (si te llenan)
te pareces a snuppy, con esa tonteria que lleva
hey va, no te lo tomes a mal
la culpa es tuya, y de tu madre la capuya
uy vale ya, lo siento man no son escusas
y mas, la culpa de su madre por parir a un subnormal
tal para cual, traigo el modus operandi
el puto amo como barny, el crack en la instrumental
luego decid que sueno fatal, que no llegaré a na
y es que tantos me habeis dicho eso que YA-NI
llevo la cuenta, estad a tentas perras, si erras
y pecas te estas, pasando, yo estoy rimando
tu te estas cagando en la bragueta, tu estas flipando
tu no me respetas, te la estoy liando y eso te revienta


[Estribillo: Sevy] (x2)
¿Qué vas a decirme? que mi alma ya no sepa?
¿Qué vas a contarme? en esto no cabe duda
si no sabes levantarte, labra y trepa
Jako CDC pasión en su estancia pura.


[Sevy]
Yeah... Madrid... Vigo... Sevy MC y Jako CDC... RNC Krew yeah! Escúchalo!... Mira... esto suena así... Yo, yo... Tengo un pony rosa!


[Jako CDC]
Mucho MC del palo, pa lo que hacen que no mola
mucho MC por aqui espumea mas que la coca cola
hola, mola esta rola, es mi onda,
Mon va, fatalyty cual Mortal Kombat
Mont Blanc, atonta, cuenta tanta, lastra
que te aplasta, hasta la garganta diga basta
ya esta, mas canciones que grabar, mas ca-
puyos que dejar mal con mi sound
aun, puedo darlo todo, esto es Madrid,
es vig, sevy mc, rap 'n company, in the street
reventando el mic, con un tic, sin tac
te trasportaré alli como un flashback
común, con un track estas fatal, da igual
sin club, sin nunchak, ni luchar
escuchar, esfumaros ya, mi rap
para mi es vital, para ti, que mas da


[Estribillo: Sevy] (x2)
¿Qué vas a decirme? que mi alma ya no sepa?
¿Qué vas a contarme? en esto no cabe duda
si no sabes levantarte, labra y trepa
Jako CDC pasión en su estancia pura.
";False
"Un sueño, mi sueño, si quiero lo cumplo
soy yo por mi, mi vida lo único
que tengo es mi rap, lo único que me puede dar
puede aportar algo por lo que soñar
no busco sonar, solo en tu auricular
quiero dar, cambiar, tu forma de pensar
ser más, de lo que podrás imaginar
ya verás, tras tanto tonto todo esto va
porque si quiero algo, lucho por ello
porque si esta ahí, conseguirlo puedo
y tu también, solo se fuerte
si sientes algo solo, vete de frente
24/7, de sueño constante
siempre en mi mente, tirar hacia adelante
la múscia me complace, me hace
hacer cosas inimaginables, ya ves,
ames lo que ames, amalo con pasión
ten concentración, una motivación
si lo sientes de verdad, no habrá, ninguna opción
solo ese momento para la realización
un momento oportuno, un segundo
no habrá undo, ni reset, ni otra vez
más vale que aproveches bien el momento
y atento a la señales del tiempo
ponte en lugar de este valiente
que en cada escena se deja los dientes
siempre como no, cabeza alta y si miro
hacia abajo es por que escribiendo estoy incómodo
y solo yo, puedo conseguir lo que quiero
y solo tu, me puedes ayudar a hacerlo
y si todos luchamos por un mismo sueño
nadie podrá derrotarnos luego


[Estribillo] (x2)
Un sueño, mi sueño yo lucho ello
(Yeah) Yo voy detrás de él
(Ahá) Yo voy detrás de él,
hasta tocar el cielo.
";False
"Hoy no me encuentro bien necesito estar a solas,
tengo fantasmas que han vuelto mil ideas que me rondan
y esa extraña sensación que me incita salir corriendo
pero no puedo hacerlo se des obra el resultado,
hubo un tiempo en el que me encontré en este mismo estado
hundido en un abismo interno casi pierdo todo
me deje llevar perdí el control desconfié de cercanos
hice daño al que aviso del peligro de mi camino,
quise escapar de problemas di debruces contra ellos,
quise mirar a otro lado y olvidarme de lo malo,
fui estúpido y cobarde pague el precio de mis actos,
desde entonces arrastro con esta enorme cruz con la que cargo.


[Estribillo]
Quiero pensar a solas, dar vueltas a mis ideas
tengo un veneno por dentro que me come y no me deja.
Ojala no tuviese que pensar tanto la verdad
y fuese otro de los que no se preocupan por nada,
pero aquél que me conoce sabe bien que yo no puedo,
siempre estoy pensando en algo y me preocupo por todo,
busco algo de tranquilidad a ver si la encuentro,
estaré bien solo necesito estar solo.


Tengo la libreta hecha trizas en pedazos en mi cuarto,
los puños apretados restos de agua en los ojos,
hoy ha sido un dia duro no te imaginas ni cuánto,
no sé si aguantare mucho mas no lo soporto,
busco un norte y no lo encuentro, ando a la deriva
voy a donde me lleva el viento y así me va,
lejos quedan aquellos momentos sin mis sonrisas,
los golpes encajados te los borran por la fuerza,
tuve tantos amigos que resultaron ser llenas
y la culpa es solo mía por dejarme engañar,
y a pesar de ser tan triste confirma mi teoría,
si tienes que caminar solo cuenta con tus dos piernas.


[Estribillo]
Quiero pensar a solas, dar vueltas a mis ideas
tengo un veneno por dentro que me come y no me deja.
Ojala no tuviese que pensar tanto la verdad
y fuese otro de los que no se preocupan por nada,
pero aquél que me conoce sabe bien que yo no puedo,
siempre estoy pensando en algo y me preocupo por todo,
busco algo de tranquilidad a ver si la encuentro,
estaré bien solo necesito estar solo.


Hace frío en el parque refrescado, la luna está llena,
tengo las manos heladas, grietas en los labios,
estoy sentado en un banco dirijo la vista arriba
contemplando la estrellas me asen sentir me tan pequeño
y que nada es tan grave como pa no levantarse
a pesar de mis errores supe seguir adelante
aprendí a céntrame en lo que me gusta, me hice fuerte,
la música me dio equilibrio también resistencia,
y la gente que me escucha tengo tanto agradecerles
y a pesar de todo a veces sigo mirando hacia el pasado
y me lleno de malas ideas y malos recuerdos
para eso la única solución es estar solo.


[Estribillo] (x2)
Quiero pensar a solas, dar vueltas a mis ideas
tengo un veneno por dentro que me come y no me deja.
Ojala no tuviese que pensar tanto la verdad
y fuese otro de los que no se preocupan por nada,
pero aquél que me conoce sabe bien que yo no puedo,
siempre estoy pensando en algo y me preocupo por todo,
busco algo de tranquilidad a ver si la encuentro,
estaré bien solo necesito estar solo.
";False
"6: 45
5 minutos más...
7: 05


Me levanto de la cama
traicionado por la alarma
y no sale mi pijama
mientras alisto mis cosas
voy a desayunar banana
hoy no hay más me dijo mama
doy gracias cual fantasma
y me marcho por las baldosas
otra vez en la vereda
con baches por donde quiera
me deslizo como pantera
en el cuerpo de un zombi
es mejor que no interfiera
con la chica en la otra acera
que le miran la cartera
porque se me va la combi
el cobrador no es loco (no) tampoco es muy sincero
y discute con la señora que dice no tener dinero
por la ventana un pordiosero
oh por dios cielos
así es este suelo
